;time;base_elec_rate;opt_elec_rate;base_charg_load;target_charg_load;res_charg_load
1537;2021-11-02 01:36:00;0.116;;660.0;27.421219985085596;
1538;2021-11-02 01:37:00;0.116;;653.4;0.0;
1539;2021-11-02 01:38:00;0.116;;660.0;0.0;
1540;2021-11-02 01:39:00;0.116;;660.0;9.140406661695199;
1541;2021-11-02 01:40:00;0.116;;653.4;0.0;
1542;2021-11-02 01:41:00;0.116;;660.0;9.140406661695199;
1543;2021-11-02 01:42:00;0.116;;660.0;0.0;
1544;2021-11-02 01:43:00;0.116;;660.0;0.0;
1545;2021-11-02 01:44:00;0.116;;660.0;9.140406661695199;
1546;2021-11-02 01:45:00;0.116;;660.0;0.0;
1547;2021-11-02 01:46:00;0.116;;660.0;0.0;
1548;2021-11-02 01:47:00;0.116;;660.0;27.421219985085596;
1549;2021-11-02 01:48:00;0.116;;660.0;0.0;
1550;2021-11-02 01:49:00;0.116;;653.4;0.0;
1551;2021-11-02 01:50:00;0.116;;660.0;0.0;
1552;2021-11-02 01:51:00;0.116;;653.4;0.0;
1553;2021-11-02 01:52:00;0.116;;660.0;0.0;
1554;2021-11-02 01:53:00;0.116;;660.0;9.140406661695199;
1555;2021-11-02 01:54:00;0.116;;660.0;0.0;
1556;2021-11-02 01:55:00;0.116;;653.4;0.0;
1557;2021-11-02 01:56:00;0.116;;660.0;0.0;
1558;2021-11-02 01:57:00;0.116;;660.0;0.0;
1559;2021-11-02 01:58:00;0.116;;653.4;0.0;
1560;2021-11-02 01:59:00;0.116;;640.1999999999999;9.140406661695199;
1561;2021-11-02 02:00:00;0.116;;660.0;27.421219985085596;
1562;2021-11-02 02:01:00;0.116;;646.8;0.0;
1563;2021-11-02 02:02:00;0.116;;653.4;0.0;
1564;2021-11-02 02:03:00;0.116;;660.0;27.421219985085596;
1565;2021-11-02 02:04:00;0.116;;660.0;0.0;
1566;2021-11-02 02:05:00;0.116;;660.0;9.140406661695199;
1567;2021-11-02 02:06:00;0.116;;660.0;18.280813323390397;
1568;2021-11-02 02:07:00;0.116;;653.4;9.140406661695199;
1569;2021-11-02 02:08:00;0.116;;660.0;27.421219985085596;
1570;2021-11-02 02:09:00;0.116;;640.1999999999999;9.140406661695199;
1571;2021-11-02 02:10:00;0.116;;653.4;9.140406661695199;
1572;2021-11-02 02:11:00;0.116;;653.4;0.0;
1573;2021-11-02 02:12:00;0.116;;660.0;9.140406661695199;
1574;2021-11-02 02:13:00;0.116;;660.0;18.280813323390397;
1575;2021-11-02 02:14:00;0.116;;660.0;9.140406661695199;
1576;2021-11-02 02:15:00;0.116;;660.0;0.0;
1577;2021-11-02 02:16:00;0.116;;653.4;18.280813323390397;
1578;2021-11-02 02:17:00;0.116;;653.4;9.140406661695199;
1579;2021-11-02 02:18:00;0.116;;660.0;18.280813323390397;
1580;2021-11-02 02:19:00;0.116;;660.0;9.140406661695199;
1581;2021-11-02 02:20:00;0.116;;646.8;9.140406661695199;
1582;2021-11-02 02:21:00;0.116;;653.4;9.140406661695199;
1583;2021-11-02 02:22:00;0.116;;660.0;0.0;
1584;2021-11-02 02:23:00;0.116;;653.4;0.0;
1585;2021-11-02 02:24:00;0.116;;653.4;36.561626646780795;
1586;2021-11-02 02:25:00;0.116;;660.0;18.280813323390397;
1587;2021-11-02 02:26:00;0.116;;640.1999999999999;0.0;
1588;2021-11-02 02:27:00;0.116;;660.0;9.140406661695199;
1589;2021-11-02 02:28:00;0.116;;660.0;18.280813323390397;
1590;2021-11-02 02:29:00;0.116;;653.4;0.0;
1591;2021-11-02 02:30:00;0.116;;653.4;9.140406661695199;
1592;2021-11-02 02:31:00;0.116;;646.8;0.0;
1593;2021-11-02 02:32:00;0.116;;653.4;9.140406661695199;
1594;2021-11-02 02:33:00;0.116;;653.4;0.0;
1595;2021-11-02 02:34:00;0.116;;660.0;18.280813323390397;
1596;2021-11-02 02:35:00;0.116;;660.0;0.0;
1597;2021-11-02 02:36:00;0.116;;646.8;45.70203330847599;
1598;2021-11-02 02:37:00;0.116;;633.5999999999999;9.140406661695199;
1599;2021-11-02 02:38:00;0.116;;646.8;27.421219985085596;
1600;2021-11-02 02:39:00;0.116;;660.0;0.0;
1601;2021-11-02 02:40:00;0.116;;660.0;36.561626646780795;
1602;2021-11-02 02:41:00;0.116;;640.1999999999999;9.140406661695199;
1603;2021-11-02 02:42:00;0.116;;640.1999999999999;0.0;
1604;2021-11-02 02:43:00;0.116;;660.0;9.140406661695199;
1605;2021-11-02 02:44:00;0.116;;640.1999999999999;45.70203330847599;
1606;2021-11-02 02:45:00;0.116;;653.4;9.140406661695199;
1607;2021-11-02 02:46:00;0.116;;660.0;36.561626646780795;
1608;2021-11-02 02:47:00;0.116;;646.8;18.280813323390397;
1609;2021-11-02 02:48:00;0.116;;633.5999999999999;27.421219985085596;
1610;2021-11-02 02:49:00;0.116;;653.4;18.280813323390397;
1611;2021-11-02 02:50:00;0.116;;646.8;0.0;
1612;2021-11-02 02:51:00;0.116;;653.4;18.280813323390397;
1613;2021-11-02 02:52:00;0.116;;640.1999999999999;9.140406661695199;
1614;2021-11-02 02:53:00;0.116;;640.1999999999999;18.280813323390397;
1615;2021-11-02 02:54:00;0.116;;646.8;18.280813323390397;
1616;2021-11-02 02:55:00;0.116;;646.8;9.140406661695199;
1617;2021-11-02 02:56:00;0.116;;640.1999999999999;18.280813323390397;
1618;2021-11-02 02:57:00;0.116;;660.0;18.280813323390397;
1619;2021-11-02 02:58:00;0.116;;646.8;27.421219985085596;
1620;2021-11-02 02:59:00;0.116;;620.4;9.140406661695199;
1621;2021-11-02 03:00:00;0.116;;646.8;27.421219985085596;
1622;2021-11-02 03:01:00;0.116;;653.4;45.70203330847599;
1623;2021-11-02 03:02:00;0.116;;633.5999999999999;9.140406661695199;
1624;2021-11-02 03:03:00;0.116;;640.1999999999999;18.280813323390397;
1625;2021-11-02 03:04:00;0.116;;640.1999999999999;18.280813323390397;
1626;2021-11-02 03:05:00;0.116;;660.0;36.561626646780795;
1627;2021-11-02 03:06:00;0.116;;653.4;45.70203330847599;
1628;2021-11-02 03:07:00;0.116;;660.0;0.0;
1629;2021-11-02 03:08:00;0.116;;633.5999999999999;0.0;
1630;2021-11-02 03:09:00;0.116;;653.4;18.280813323390397;
1631;2021-11-02 03:10:00;0.116;;653.4;9.140406661695199;
1632;2021-11-02 03:11:00;0.116;;633.5999999999999;36.561626646780795;
1633;2021-11-02 03:12:00;0.116;;646.8;9.140406661695199;
1634;2021-11-02 03:13:00;0.116;;646.8;27.421219985085596;
1635;2021-11-02 03:14:00;0.116;;640.1999999999999;9.140406661695199;
1636;2021-11-02 03:15:00;0.116;;627.0;9.140406661695199;
1637;2021-11-02 03:16:00;0.116;;613.8;27.421219985085596;
1638;2021-11-02 03:17:00;0.116;;646.8;9.140406661695199;
1639;2021-11-02 03:18:00;0.116;;640.1999999999999;54.84243997017119;
1640;2021-11-02 03:19:00;0.116;;646.8;18.280813323390397;
1641;2021-11-02 03:20:00;0.116;;653.4;27.421219985085596;
1642;2021-11-02 03:21:00;0.116;;633.5999999999999;82.26365995525678;
1643;2021-11-02 03:22:00;0.116;;646.8;63.982846631866394;
1644;2021-11-02 03:23:00;0.116;;633.5999999999999;36.561626646780795;
1645;2021-11-02 03:24:00;0.116;;640.1999999999999;9.140406661695199;
1646;2021-11-02 03:25:00;0.116;;607.1999999999999;27.421219985085596;
1647;2021-11-02 03:26:00;0.116;;627.0;18.280813323390397;
1648;2021-11-02 03:27:00;0.116;;646.8;36.561626646780795;
1649;2021-11-02 03:28:00;0.116;;646.8;27.421219985085596;
1650;2021-11-02 03:29:00;0.116;;613.8;9.140406661695199;
1651;2021-11-02 03:30:00;0.116;;627.0;45.70203330847599;
1652;2021-11-02 03:31:00;0.116;;627.0;45.70203330847599;
1653;2021-11-02 03:32:00;0.116;;627.0;18.280813323390397;
1654;2021-11-02 03:33:00;0.116;;633.5999999999999;27.421219985085596;
1655;2021-11-02 03:34:00;0.116;;633.5999999999999;54.84243997017119;
1656;2021-11-02 03:35:00;0.116;;653.4;63.982846631866394;
1657;2021-11-02 03:36:00;0.116;;633.5999999999999;9.140406661695199;
1658;2021-11-02 03:37:00;0.116;;653.4;63.982846631866394;
1659;2021-11-02 03:38:00;0.116;;607.1999999999999;27.421219985085596;
1660;2021-11-02 03:39:00;0.116;;633.5999999999999;45.70203330847599;
1661;2021-11-02 03:40:00;0.116;;620.4;45.70203330847599;
1662;2021-11-02 03:41:00;0.116;;627.0;18.280813323390397;
1663;2021-11-02 03:42:00;0.116;;640.1999999999999;36.561626646780795;
1664;2021-11-02 03:43:00;0.116;;653.4;45.70203330847599;
1665;2021-11-02 03:44:00;0.116;;600.6;36.561626646780795;
1666;2021-11-02 03:45:00;0.116;;613.8;54.84243997017119;
1667;2021-11-02 03:46:00;0.116;;613.8;18.280813323390397;
1668;2021-11-02 03:47:00;0.116;;594.0;82.26365995525678;
1669;2021-11-02 03:48:00;0.116;;600.6;45.70203330847599;
1670;2021-11-02 03:49:00;0.116;;620.4;63.982846631866394;
1671;2021-11-02 03:50:00;0.116;;633.5999999999999;9.140406661695199;
1672;2021-11-02 03:51:00;0.116;;620.4;45.70203330847599;
1673;2021-11-02 03:52:00;0.116;;653.4;54.84243997017119;
1674;2021-11-02 03:53:00;0.116;;600.6;63.982846631866394;
1675;2021-11-02 03:54:00;0.116;;640.1999999999999;118.82528660203758;
1676;2021-11-02 03:55:00;0.116;;607.1999999999999;45.70203330847599;
1677;2021-11-02 03:56:00;0.116;;613.8;73.12325329356159;
1678;2021-11-02 03:57:00;0.116;;613.8;54.84243997017119;
1679;2021-11-02 03:58:00;0.116;;587.4;54.84243997017119;
1680;2021-11-02 03:59:00;0.116;;613.8;27.421219985085596;
1681;2021-11-02 04:00:00;0.116;;607.1999999999999;82.26365995525678;
1682;2021-11-02 04:01:00;0.116;;627.0;100.54447327864719;
1683;2021-11-02 04:02:00;0.116;;580.8;100.54447327864719;
1684;2021-11-02 04:03:00;0.116;;600.6;54.84243997017119;
1685;2021-11-02 04:04:00;0.116;;600.6;45.70203330847599;
1686;2021-11-02 04:05:00;0.116;;607.1999999999999;73.12325329356159;
1687;2021-11-02 04:06:00;0.116;;600.6;27.421219985085596;
1688;2021-11-02 04:07:00;0.116;;607.1999999999999;36.561626646780795;
1689;2021-11-02 04:08:00;0.116;;600.6;91.40406661695198;
1690;2021-11-02 04:09:00;0.116;;613.8;54.84243997017119;
1691;2021-11-02 04:10:00;0.116;;587.4;100.54447327864719;
1692;2021-11-02 04:11:00;0.116;;633.5999999999999;73.12325329356159;
1693;2021-11-02 04:12:00;0.116;;633.5999999999999;63.982846631866394;
1694;2021-11-02 04:13:00;0.116;;574.1999999999999;82.26365995525678;
1695;2021-11-02 04:14:00;0.116;;580.8;109.68487994034238;
1696;2021-11-02 04:15:00;0.116;;574.1999999999999;82.26365995525678;
1697;2021-11-02 04:16:00;0.116;;607.1999999999999;82.26365995525678;
1698;2021-11-02 04:17:00;0.116;;600.6;91.40406661695198;
1699;2021-11-02 04:18:00;0.116;;613.8;63.982846631866394;
1700;2021-11-02 04:19:00;0.116;;613.8;36.561626646780795;
1701;2021-11-02 04:20:00;0.116;;607.1999999999999;137.10609992542797;
1702;2021-11-02 04:21:00;0.116;;607.1999999999999;82.26365995525678;
1703;2021-11-02 04:22:00;0.116;;580.8;137.10609992542797;
1704;2021-11-02 04:23:00;0.116;;600.6;73.12325329356159;
1705;2021-11-02 04:24:00;0.116;;587.4;82.26365995525678;
1706;2021-11-02 04:25:00;0.116;;587.4;118.82528660203758;
1707;2021-11-02 04:26:00;0.116;;600.6;118.82528660203758;
1708;2021-11-02 04:27:00;0.116;;613.8;73.12325329356159;
1709;2021-11-02 04:28:00;0.116;;567.6;127.96569326373279;
1710;2021-11-02 04:29:00;0.116;;580.8;82.26365995525678;
1711;2021-11-02 04:30:00;0.116;;567.6;82.26365995525678;
1712;2021-11-02 04:31:00;0.116;;574.1999999999999;45.70203330847599;
1713;2021-11-02 04:32:00;0.116;;600.6;127.96569326373279;
1714;2021-11-02 04:33:00;0.116;;594.0;201.08894655729438;
1715;2021-11-02 04:34:00;0.116;;594.0;82.26365995525678;
1716;2021-11-02 04:35:00;0.116;;574.1999999999999;127.96569326373279;
1717;2021-11-02 04:36:00;0.116;;528.0;91.40406661695198;
1718;2021-11-02 04:37:00;0.116;;627.0;100.54447327864719;
1719;2021-11-02 04:38:00;0.116;;594.0;164.52731991051357;
1720;2021-11-02 04:39:00;0.116;;567.6;73.12325329356159;
1721;2021-11-02 04:40:00;0.116;;561.0;73.12325329356159;
1722;2021-11-02 04:41:00;0.116;;561.0;82.26365995525678;
1723;2021-11-02 04:42:00;0.116;;554.4;228.51016654237998;
1724;2021-11-02 04:43:00;0.116;;541.1999999999999;146.24650658712318;
1725;2021-11-02 04:44:00;0.116;;567.6;137.10609992542797;
1726;2021-11-02 04:45:00;0.116;;594.0;91.40406661695198;
1727;2021-11-02 04:46:00;0.116;;607.1999999999999;137.10609992542797;
1728;2021-11-02 04:47:00;0.116;;554.4;91.40406661695198;
1729;2021-11-02 04:48:00;0.116;;547.8;91.40406661695198;
1730;2021-11-02 04:49:00;0.116;;580.8;237.65057320407516;
1731;2021-11-02 04:50:00;0.116;;567.6;91.40406661695198;
1732;2021-11-02 04:51:00;0.116;;580.8;146.24650658712318;
1733;2021-11-02 04:52:00;0.116;;547.8;63.982846631866394;
1734;2021-11-02 04:53:00;0.116;;554.4;118.82528660203758;
1735;2021-11-02 04:54:00;0.116;;613.8;127.96569326373279;
1736;2021-11-02 04:55:00;0.116;;514.8;219.36975988068477;
1737;2021-11-02 04:56:00;0.116;;567.6;109.68487994034238;
1738;2021-11-02 04:57:00;0.116;;561.0;182.80813323390396;
1739;2021-11-02 04:58:00;0.116;;495.0;182.80813323390396;
1740;2021-11-02 04:59:00;0.116;;541.1999999999999;191.94853989559917;
1741;2021-11-02 05:00:00;0.116;;574.1999999999999;201.08894655729438;
1742;2021-11-02 05:01:00;0.116;;541.1999999999999;118.82528660203758;
1743;2021-11-02 05:02:00;0.116;;541.1999999999999;155.3869132488184;
1744;2021-11-02 05:03:00;0.116;;541.1999999999999;164.52731991051357;
1745;2021-11-02 05:04:00;0.116;;541.1999999999999;173.66772657220878;
1746;2021-11-02 05:05:00;0.116;;561.0;109.68487994034238;
1747;2021-11-02 05:06:00;0.116;;574.1999999999999;164.52731991051357;
1748;2021-11-02 05:07:00;0.116;;521.4;173.66772657220878;
1749;2021-11-02 05:08:00;0.116;;567.6;118.82528660203758;
1750;2021-11-02 05:09:00;0.116;;534.6;146.24650658712318;
1751;2021-11-02 05:10:00;0.116;;534.6;137.10609992542797;
1752;2021-11-02 05:11:00;0.116;;580.8;210.22935321898956;
1753;2021-11-02 05:12:00;0.116;;547.8;109.68487994034238;
1754;2021-11-02 05:13:00;0.116;;547.8;137.10609992542797;
1755;2021-11-02 05:14:00;0.116;;561.0;219.36975988068477;
1756;2021-11-02 05:15:00;0.116;;554.4;137.10609992542797;
1757;2021-11-02 05:16:00;0.116;;521.4;210.22935321898956;
1758;2021-11-02 05:17:00;0.116;;554.4;237.65057320407516;
1759;2021-11-02 05:18:00;0.116;;528.0;237.65057320407516;
1760;2021-11-02 05:19:00;0.116;;521.4;182.80813323390396;
1761;2021-11-02 05:20:00;0.116;;534.6;228.51016654237998;
1762;2021-11-02 05:21:00;0.116;;521.4;82.26365995525678;
1763;2021-11-02 05:22:00;0.116;;580.8;201.08894655729438;
1764;2021-11-02 05:23:00;0.116;;547.8;237.65057320407516;
1765;2021-11-02 05:24:00;0.116;;521.4;118.82528660203758;
1766;2021-11-02 05:25:00;0.116;;521.4;191.94853989559917;
1767;2021-11-02 05:26:00;0.116;;528.0;265.07179318916076;
1768;2021-11-02 05:27:00;0.116;;468.59999999999997;301.63341983594154;
1769;2021-11-02 05:28:00;0.116;;495.0;164.52731991051357;
1770;2021-11-02 05:29:00;0.116;;574.1999999999999;210.22935321898956;
1771;2021-11-02 05:30:00;0.116;;514.8;210.22935321898956;
1772;2021-11-02 05:31:00;0.116;;514.8;146.24650658712318;
1773;2021-11-02 05:32:00;0.116;;475.2;237.65057320407516;
1774;2021-11-02 05:33:00;0.116;;501.59999999999997;137.10609992542797;
1775;2021-11-02 05:34:00;0.116;;455.4;191.94853989559917;
1776;2021-11-02 05:35:00;0.116;;488.4;237.65057320407516;
1777;2021-11-02 05:36:00;0.116;;501.59999999999997;210.22935321898956;
1778;2021-11-02 05:37:00;0.116;;501.59999999999997;191.94853989559917;
1779;2021-11-02 05:38:00;0.116;;442.2;201.08894655729438;
1780;2021-11-02 05:39:00;0.116;;495.0;265.07179318916076;
1781;2021-11-02 05:40:00;0.116;;541.1999999999999;237.65057320407516;
1782;2021-11-02 05:41:00;0.116;;481.79999999999995;246.79097986577037;
1783;2021-11-02 05:42:00;0.116;;541.1999999999999;228.51016654237998;
1784;2021-11-02 05:43:00;0.116;;501.59999999999997;155.3869132488184;
1785;2021-11-02 05:44:00;0.116;;475.2;191.94853989559917;
1786;2021-11-02 05:45:00;0.116;;495.0;283.3526065125512;
1787;2021-11-02 05:46:00;0.116;;481.79999999999995;219.36975988068477;
1788;2021-11-02 05:47:00;0.116;;475.2;246.79097986577037;
1789;2021-11-02 05:48:00;0.116;;468.59999999999997;246.79097986577037;
1790;2021-11-02 05:49:00;0.116;;528.0;219.36975988068477;
1791;2021-11-02 05:50:00;0.116;;389.4;237.65057320407516;
1792;2021-11-02 05:51:00;0.116;;488.4;246.79097986577037;
1793;2021-11-02 05:52:00;0.116;;462.0;338.1950464827224;
1794;2021-11-02 05:53:00;0.116;;448.79999999999995;301.63341983594154;
1795;2021-11-02 05:54:00;0.116;;448.79999999999995;274.21219985085594;
1796;2021-11-02 05:55:00;0.116;;488.4;210.22935321898956;
1797;2021-11-02 05:56:00;0.116;;448.79999999999995;219.36975988068477;
1798;2021-11-02 05:57:00;0.116;;528.0;246.79097986577037;
1799;2021-11-02 05:58:00;0.116;;481.79999999999995;301.63341983594154;
1800;2021-11-02 05:59:00;0.116;;462.0;210.22935321898956;
1801;2021-11-02 06:00:00;0.116;;462.0;301.63341983594154;
1802;2021-11-02 06:01:00;0.116;;429.0;292.49301317424636;
1803;2021-11-02 06:02:00;0.116;;475.2;319.91423315933196;
1804;2021-11-02 06:03:00;0.116;;442.2;274.21219985085594;
1805;2021-11-02 06:04:00;0.116;;409.2;292.49301317424636;
1806;2021-11-02 06:05:00;0.116;;455.4;301.63341983594154;
1807;2021-11-02 06:06:00;0.116;;488.4;310.7738264976368;
1808;2021-11-02 06:07:00;0.116;;468.59999999999997;329.05463982102714;
1809;2021-11-02 06:08:00;0.116;;429.0;365.6162664678079;
1810;2021-11-02 06:09:00;0.116;;501.59999999999997;310.7738264976368;
1811;2021-11-02 06:10:00;0.116;;389.4;292.49301317424636;
1812;2021-11-02 06:11:00;0.116;;475.2;319.91423315933196;
1813;2021-11-02 06:12:00;0.116;;389.4;347.33545314441756;
1814;2021-11-02 06:13:00;0.116;;415.79999999999995;347.33545314441756;
1815;2021-11-02 06:14:00;0.116;;376.2;356.47585980611274;
1816;2021-11-02 06:15:00;0.116;;495.0;365.6162664678079;
1817;2021-11-02 06:16:00;0.116;;382.79999999999995;246.79097986577037;
1818;2021-11-02 06:17:00;0.116;;462.0;246.79097986577037;
1819;2021-11-02 06:18:00;0.116;;415.79999999999995;292.49301317424636;
1820;2021-11-02 06:19:00;0.116;;402.59999999999997;292.49301317424636;
1821;2021-11-02 06:20:00;0.116;;422.4;292.49301317424636;
1822;2021-11-02 06:21:00;0.116;;402.59999999999997;283.3526065125512;
1823;2021-11-02 06:22:00;0.116;;409.2;365.6162664678079;
1824;2021-11-02 06:23:00;0.116;;429.0;310.7738264976368;
1825;2021-11-02 06:24:00;0.116;;422.4;356.47585980611274;
1826;2021-11-02 06:25:00;0.116;;448.79999999999995;393.0374864528935;
1827;2021-11-02 06:26:00;0.116;;363.0;429.59911309967435;
1828;2021-11-02 06:27:00;0.116;;415.79999999999995;383.89707979119834;
1829;2021-11-02 06:28:00;0.116;;422.4;383.89707979119834;
1830;2021-11-02 06:29:00;0.116;;422.4;347.33545314441756;
1831;2021-11-02 06:30:00;0.116;;462.0;402.17789311458876;
1832;2021-11-02 06:31:00;0.116;;402.59999999999997;383.89707979119834;
1833;2021-11-02 06:32:00;0.116;;356.4;338.1950464827224;
1834;2021-11-02 06:33:00;0.116;;376.2;402.17789311458876;
1835;2021-11-02 06:34:00;0.116;;389.4;329.05463982102714;
1836;2021-11-02 06:35:00;0.116;;389.4;438.73951976136954;
1837;2021-11-02 06:36:00;0.116;;356.4;393.0374864528935;
1838;2021-11-02 06:37:00;0.116;;382.79999999999995;411.31829977628394;
1839;2021-11-02 06:38:00;0.116;;363.0;429.59911309967435;
1840;2021-11-02 06:39:00;0.116;;382.79999999999995;347.33545314441756;
1841;2021-11-02 06:40:00;0.116;;382.79999999999995;411.31829977628394;
1842;2021-11-02 06:41:00;0.116;;343.2;438.73951976136954;
1843;2021-11-02 06:42:00;0.116;;376.2;347.33545314441756;
1844;2021-11-02 06:43:00;0.116;;349.79999999999995;374.75667312950316;
1845;2021-11-02 06:44:00;0.116;;336.59999999999997;411.31829977628394;
1846;2021-11-02 06:45:00;0.116;;369.59999999999997;420.4587064379791;
1847;2021-11-02 06:46:00;0.116;;310.2;365.6162664678079;
1848;2021-11-02 06:47:00;0.116;;402.59999999999997;411.31829977628394;
1849;2021-11-02 06:48:00;0.116;;336.59999999999997;438.73951976136954;
1850;2021-11-02 06:49:00;0.116;;316.79999999999995;319.91423315933196;
1851;2021-11-02 06:50:00;0.116;;349.79999999999995;365.6162664678079;
1852;2021-11-02 06:51:00;0.116;;330.0;475.3011464081503;
1853;2021-11-02 06:52:00;0.116;;356.4;457.02033308475995;
1854;2021-11-02 06:53:00;0.116;;349.79999999999995;429.59911309967435;
1855;2021-11-02 06:54:00;0.116;;316.79999999999995;447.8799264230647;
1856;2021-11-02 06:55:00;0.116;;356.4;374.75667312950316;
1857;2021-11-02 06:56:00;0.116;;330.0;374.75667312950316;
1858;2021-11-02 06:57:00;0.116;;369.59999999999997;438.73951976136954;
1859;2021-11-02 06:58:00;0.116;;297.0;466.16073974645514;
1860;2021-11-02 06:59:00;0.116;;323.4;493.58195973154073;
1861;2021-11-02 07:00:00;0.116;;349.79999999999995;447.8799264230647;
1862;2021-11-02 07:01:00;0.116;;356.4;438.73951976136954;
1863;2021-11-02 07:02:00;0.116;;283.8;411.31829977628394;
1864;2021-11-02 07:03:00;0.116;;303.59999999999997;475.3011464081503;
1865;2021-11-02 07:04:00;0.116;;389.4;493.58195973154073;
1866;2021-11-02 07:05:00;0.116;;349.79999999999995;484.44155306984555;
1867;2021-11-02 07:06:00;0.116;;316.79999999999995;557.5648063634071;
1868;2021-11-02 07:07:00;0.116;;336.59999999999997;447.8799264230647;
1869;2021-11-02 07:08:00;0.116;;323.4;466.16073974645514;
1870;2021-11-02 07:09:00;0.116;;297.0;484.44155306984555;
1871;2021-11-02 07:10:00;0.116;;316.79999999999995;548.4243997017119;
1872;2021-11-02 07:11:00;0.116;;356.4;530.1435863783215;
1873;2021-11-02 07:12:00;0.116;;270.59999999999997;475.3011464081503;
1874;2021-11-02 07:13:00;0.116;;303.59999999999997;402.17789311458876;
1875;2021-11-02 07:14:00;0.116;;336.59999999999997;511.86277305493115;
1876;2021-11-02 07:15:00;0.116;;363.0;502.7223663932359;
1877;2021-11-02 07:16:00;0.116;;244.2;603.2668396718831;
1878;2021-11-02 07:17:00;0.116;;349.79999999999995;566.7052130251024;
1879;2021-11-02 07:18:00;0.116;;257.4;411.31829977628394;
1880;2021-11-02 07:19:00;0.116;;290.4;502.7223663932359;
1881;2021-11-02 07:20:00;0.116;;290.4;447.8799264230647;
1882;2021-11-02 07:21:00;0.116;;323.4;475.3011464081503;
1883;2021-11-02 07:22:00;0.116;;250.79999999999998;594.126433010188;
1884;2021-11-02 07:23:00;0.116;;283.8;521.0031797166263;
1885;2021-11-02 07:24:00;0.116;;297.0;511.86277305493115;
1886;2021-11-02 07:25:00;0.116;;231.0;612.4072463335783;
1887;2021-11-02 07:26:00;0.116;;310.2;530.1435863783215;
1888;2021-11-02 07:27:00;0.116;;217.79999999999998;521.0031797166263;
1889;2021-11-02 07:28:00;0.116;;244.2;621.5476529952736;
1890;2021-11-02 07:29:00;0.116;;217.79999999999998;484.44155306984555;
1891;2021-11-02 07:30:00;0.116;;283.8;502.7223663932359;
1892;2021-11-02 07:31:00;0.116;;250.79999999999998;493.58195973154073;
1893;2021-11-02 07:32:00;0.116;;310.2;457.02033308475995;
1894;2021-11-02 07:33:00;0.116;;250.79999999999998;548.4243997017119;
1895;2021-11-02 07:34:00;0.116;;283.8;566.7052130251024;
1896;2021-11-02 07:35:00;0.116;;250.79999999999998;603.2668396718831;
1897;2021-11-02 07:36:00;0.116;;270.59999999999997;575.8456196867975;
1898;2021-11-02 07:37:00;0.116;;224.39999999999998;539.2839930400168;
1899;2021-11-02 07:38:00;0.116;;250.79999999999998;557.5648063634071;
1900;2021-11-02 07:39:00;0.116;;211.2;566.7052130251024;
1901;2021-11-02 07:40:00;0.116;;250.79999999999998;548.4243997017119;
1902;2021-11-02 07:41:00;0.116;;270.59999999999997;548.4243997017119;
1903;2021-11-02 07:42:00;0.116;;171.6;658.1092796420543;
1904;2021-11-02 07:43:00;0.116;;257.4;594.126433010188;
1905;2021-11-02 07:44:00;0.116;;257.4;594.126433010188;
1906;2021-11-02 07:45:00;0.116;;250.79999999999998;612.4072463335783;
1907;2021-11-02 07:46:00;0.116;;270.59999999999997;621.5476529952736;
1908;2021-11-02 07:47:00;0.116;;244.2;621.5476529952736;
1909;2021-11-02 07:48:00;0.116;;151.79999999999998;566.7052130251024;
1910;2021-11-02 07:49:00;0.116;;250.79999999999998;612.4072463335783;
1911;2021-11-02 07:50:00;0.116;;204.6;575.8456196867975;
1912;2021-11-02 07:51:00;0.116;;277.2;594.126433010188;
1913;2021-11-02 07:52:00;0.116;;224.39999999999998;584.9860263484927;
1914;2021-11-02 07:53:00;0.116;;270.59999999999997;621.5476529952736;
1915;2021-11-02 07:54:00;0.116;;112.19999999999999;603.2668396718831;
1916;2021-11-02 07:55:00;0.116;;231.0;639.8284663186639;
1917;2021-11-02 07:56:00;0.116;;264.0;612.4072463335783;
1918;2021-11-02 07:57:00;0.116;;204.6;612.4072463335783;
1919;2021-11-02 07:58:00;0.116;;151.79999999999998;530.1435863783215;
1920;2021-11-02 07:59:00;0.116;;264.0;594.126433010188;
1921;2021-11-02 08:00:00;0.116;;244.2;594.126433010188;
1922;2021-11-02 08:01:00;0.116;;277.2;722.0921262739207;
1923;2021-11-02 08:02:00;0.116;;178.2;694.6709062888351;
1924;2021-11-02 08:03:00;0.116;;211.2;603.2668396718831;
1925;2021-11-02 08:04:00;0.116;;171.6;584.9860263484927;
1926;2021-11-02 08:05:00;0.116;;158.39999999999998;584.9860263484927;
1927;2021-11-02 08:06:00;0.116;;224.39999999999998;612.4072463335783;
1928;2021-11-02 08:07:00;0.116;;191.39999999999998;621.5476529952736;
1929;2021-11-02 08:08:00;0.116;;178.2;639.8284663186639;
1930;2021-11-02 08:09:00;0.116;;158.39999999999998;676.3900929654448;
1931;2021-11-02 08:10:00;0.116;;145.2;712.9517196122255;
1932;2021-11-02 08:11:00;0.116;;158.39999999999998;603.2668396718831;
1933;2021-11-02 08:12:00;0.116;;217.79999999999998;667.2496863037495;
1934;2021-11-02 08:13:00;0.116;;204.6;639.8284663186639;
1935;2021-11-02 08:14:00;0.116;;178.2;767.7941595823967;
1936;2021-11-02 08:15:00;0.116;;178.2;630.6880596569687;
